AvgSpotLen	BioSample	DATASTORE_filetype	Experiment	LoadDate	MBases	MBytes	Run	SRA_Sample	Sample_Name	disease	Assay_Type	BioProject	Center_Name	Consent	DATASTORE_provider	InsertSize	Instrument	LibraryLayout	LibrarySelection	LibrarySource	Organism	Platform	ReleaseDate	SRA_Study	source_name
101	SAMN06016635	sra	SRX2348104	2016-11-15	1385	571	SRR5020284	SRS1798381	GSM2391098	NSCLC	RNA-Seq	PRJNA353588	GEO	public	ncbi	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2017-08-15	SRP093349	Thrombocytes
101	SAMN06016634	sra	SRX2348105	2016-11-15	1279	505	SRR5020285	SRS1798375	GSM2391099	NSCLC	RNA-Seq	PRJNA353588	GEO	public	ncbi	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2017-08-15	SRP093349	Thrombocytes
101	SAMN06016633	sra	SRX2348106	2016-11-15	1562	646	SRR5020286	SRS1798376	GSM2391100	NSCLC	RNA-Seq	PRJNA353588	GEO	public	ncbi	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2017-08-15	SRP093349	Thrombocytes
101	SAMN06016632	sra	SRX2348107	2016-11-15	1531	619	SRR5020287	SRS1798377	GSM2391101	NSCLC	RNA-Seq	PRJNA353588	GEO	public	ncbi	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2017-08-15	SRP093349	Thrombocytes
101	SAMN06016631	sra	SRX2348108	2016-11-15	1327	550	SRR5020288	SRS1798378	GSM2391102	NSCLC	RNA-Seq	PRJNA353588	GEO	public	ncbi	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2017-08-15	SRP093349	Thrombocytes
101	SAMN06016629	sra	SRX2348109	2016-11-15	1740	727	SRR5020289	SRS1798379	GSM2391103	NSCLC	RNA-Seq	PRJNA353588	GEO	public	ncbi	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2017-08-15	SRP093349	Thrombocytes
101	SAMN06016628	sra	SRX2348110	2016-11-15	1359	548	SRR5020290	SRS1798388	GSM2391104	NSCLC	RNA-Seq	PRJNA353588	GEO	public	ncbi	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2017-08-15	SRP093349	Thrombocytes
101	SAMN06016627	sra	SRX2348111	2016-11-15	1497	614	SRR5020291	SRS1798382	GSM2391105	NSCLC	RNA-Seq	PRJNA353588	GEO	public	ncbi	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2017-08-15	SRP093349	Thrombocytes
101	SAMN06016626	sra	SRX2348112	2016-11-15	1221	500	SRR5020292	SRS1798390	GSM2391106	NSCLC	RNA-Seq	PRJNA353588	GEO	public	ncbi	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2017-08-15	SRP093349	Thrombocytes
101	SAMN06016624	sra	SRX2348113	2016-11-15	1762	731	SRR5020293	SRS1798383	GSM2391107	NSCLC	RNA-Seq	PRJNA353588	GEO	public	ncbi	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2017-08-15	SRP093349	Thrombocytes
101	SAMN06016623	sra	SRX2348114	2016-11-15	1269	507	SRR5020294	SRS1798384	GSM2391108	NSCLC	RNA-Seq	PRJNA353588	GEO	public	ncbi	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2017-08-15	SRP093349	Thrombocytes
101	SAMN06016622	sra	SRX2348115	2016-11-15	2081	864	SRR5020295	SRS1798385	GSM2391109	NSCLC	RNA-Seq	PRJNA353588	GEO	public	ncbi	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2017-08-15	SRP093349	Thrombocytes
101	SAMN06016620	sra	SRX2348116	2016-11-15	1334	556	SRR5020296	SRS1798386	GSM2391110	NSCLC	RNA-Seq	PRJNA353588	GEO	public	ncbi	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2017-08-15	SRP093349	Thrombocytes
101	SAMN06016619	sra	SRX2348117	2016-11-15	1841	758	SRR5020297	SRS1798389	GSM2391111	NSCLC	RNA-Seq	PRJNA353588	GEO	public	ncbi	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2017-08-15	SRP093349	Thrombocytes
101	SAMN06016618	sra	SRX2348118	2016-11-15	1594	666	SRR5020298	SRS1798387	GSM2391112	NSCLC	RNA-Seq	PRJNA353588	GEO	public	ncbi	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2017-08-15	SRP093349	Thrombocytes
101	SAMN06016617	sra	SRX2348119	2016-11-15	1797	753	SRR5020299	SRS1798394	GSM2391113	NSCLC	RNA-Seq	PRJNA353588	GEO	public	ncbi	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2017-08-15	SRP093349	Thrombocytes
101	SAMN06016615	sra	SRX2348120	2016-11-15	1389	585	SRR5020300	SRS1798392	GSM2391114	NSCLC	RNA-Seq	PRJNA353588	GEO	public	ncbi	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2017-08-15	SRP093349	Thrombocytes
101	SAMN06016613	sra	SRX2348121	2016-11-15	1849	765	SRR5020301	SRS1798391	GSM2391115	NSCLC	RNA-Seq	PRJNA353588	GEO	public	ncbi	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2017-08-15	SRP093349	Thrombocytes
101	SAMN06016612	sra	SRX2348122	2016-11-15	1469	588	SRR5020302	SRS1798393	GSM2391116	NSCLC	RNA-Seq	PRJNA353588	GEO	public	ncbi	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2017-08-15	SRP093349	Thrombocytes
101	SAMN06016611	sra	SRX2348123	2016-11-15	1535	647	SRR5020303	SRS1798395	GSM2391117	NSCLC	RNA-Seq	PRJNA353588	GEO	public	ncbi	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2017-08-15	SRP093349	Thrombocytes
101	SAMN06016609	sra	SRX2348124	2016-11-15	1570	662	SRR5020304	SRS1798397	GSM2391118	NSCLC	RNA-Seq	PRJNA353588	GEO	public	ncbi	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2017-08-15	SRP093349	Thrombocytes
101	SAMN06016608	sra	SRX2348125	2016-11-15	1774	753	SRR5020305	SRS1798396	GSM2391119	NSCLC	RNA-Seq	PRJNA353588	GEO	public	ncbi	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2017-08-15	SRP093349	Thrombocytes
101	SAMN06016607	sra	SRX2348126	2016-11-15	1270	500	SRR5020306	SRS1798398	GSM2391120	NSCLC	RNA-Seq	PRJNA353588	GEO	public	ncbi	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2017-08-15	SRP093349	Thrombocytes
101	SAMN06016606	sra	SRX2348127	2016-11-15	1283	541	SRR5020307	SRS1798400	GSM2391121	NSCLC	RNA-Seq	PRJNA353588	GEO	public	ncbi	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2017-08-15	SRP093349	Thrombocytes
101	SAMN06016605	sra	SRX2348128	2016-11-15	1407	590	SRR5020308	SRS1798399	GSM2391122	NSCLC	RNA-Seq	PRJNA353588	GEO	public	ncbi	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2017-08-15	SRP093349	Thrombocytes
101	SAMN06016694	sra	SRX2348129	2016-11-15	1231	507	SRR5020309	SRS1798407	GSM2391123	NSCLC	RNA-Seq	PRJNA353588	GEO	public	ncbi	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2017-08-15	SRP093349	Thrombocytes
101	SAMN06016693	contigs sra	SRX2348130	2016-11-15	1185	465	SRR5020310	SRS1798406	GSM2391124	NSCLC	RNA-Seq	PRJNA353588	GEO	public	ncbi	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2017-08-15	SRP093349	Thrombocytes
101	SAMN06016589	sra	SRX2348131	2016-11-15	1736	724	SRR5020311	SRS1798401	GSM2391125	NSCLC	RNA-Seq	PRJNA353588	GEO	public	ncbi	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2017-08-15	SRP093349	Thrombocytes
101	SAMN06016588	sra	SRX2348132	2016-11-15	1303	505	SRR5020312	SRS1798402	GSM2391126	NSCLC	RNA-Seq	PRJNA353588	GEO	public	ncbi	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2017-08-15	SRP093349	Thrombocytes
101	SAMN06016587	sra	SRX2348133	2016-11-15	1734	712	SRR5020313	SRS1798403	GSM2391127	NSCLC	RNA-Seq	PRJNA353588	GEO	public	ncbi	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2017-08-15	SRP093349	Thrombocytes
101	SAMN06016692	contigs sra	SRX2348134	2016-11-15	1216	486	SRR5020314	SRS1798405	GSM2391128	NSCLC	RNA-Seq	PRJNA353588	GEO	public	ncbi	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2017-08-15	SRP093349	Thrombocytes
101	SAMN06016691	sra	SRX2348135	2016-11-15	1814	752	SRR5020315	SRS1798409	GSM2391129	NSCLC	RNA-Seq	PRJNA353588	GEO	public	ncbi	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2017-08-15	SRP093349	Thrombocytes
101	SAMN06016590	contigs sra	SRX2348136	2016-11-15	575	243	SRR5020316	SRS1798404	GSM2391130	NSCLC	RNA-Seq	PRJNA353588	GEO	public	ncbi	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2017-08-15	SRP093349	Thrombocytes
101	SAMN06016585	contigs sra	SRX2348137	2016-11-15	476	191	SRR5020317	SRS1798408	GSM2391131	NSCLC	RNA-Seq	PRJNA353588	GEO	public	ncbi	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2017-08-15	SRP093349	Thrombocytes
101	SAMN06016584	sra	SRX2348138	2016-11-15	1322	557	SRR5020318	SRS1798416	GSM2391132	NSCLC	RNA-Seq	PRJNA353588	GEO	public	ncbi	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2017-08-15	SRP093349	Thrombocytes
101	SAMN06016583	sra	SRX2348139	2016-11-15	1301	529	SRR5020319	SRS1798410	GSM2391133	NSCLC	RNA-Seq	PRJNA353588	GEO	public	ncbi	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2017-08-15	SRP093349	Thrombocytes
101	SAMN06016582	sra	SRX2348140	2016-11-15	1347	554	SRR5020320	SRS1798411	GSM2391134	NSCLC	RNA-Seq	PRJNA353588	GEO	public	ncbi	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2017-08-15	SRP093349	Thrombocytes
101	SAMN06016581	sra	SRX2348141	2016-11-15	1434	604	SRR5020321	SRS1798412	GSM2391135	NSCLC	RNA-Seq	PRJNA353588	GEO	public	ncbi	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2017-08-15	SRP093349	Thrombocytes
101	SAMN06016580	sra	SRX2348142	2016-11-15	1464	608	SRR5020322	SRS1798419	GSM2391136	NSCLC	RNA-Seq	PRJNA353588	GEO	public	ncbi	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2017-08-15	SRP093349	Thrombocytes
101	SAMN06016579	sra	SRX2348143	2016-11-15	1939	921	SRR5020323	SRS1798414	GSM2391137	NSCLC	RNA-Seq	PRJNA353588	GEO	public	ncbi	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2017-08-15	SRP093349	Thrombocytes
101	SAMN06016577	sra	SRX2348144	2016-11-15	2612	1245	SRR5020324	SRS1798413	GSM2391138	NSCLC	RNA-Seq	PRJNA353588	GEO	public	ncbi	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2017-08-15	SRP093349	Thrombocytes
101	SAMN06016576	sra	SRX2348145	2016-11-15	1751	844	SRR5020325	SRS1798415	GSM2391139	NSCLC	RNA-Seq	PRJNA353588	GEO	public	ncbi	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2017-08-15	SRP093349	Thrombocytes
101	SAMN06016575	sra	SRX2348146	2016-11-15	2016	929	SRR5020326	SRS1798417	GSM2391140	NSCLC	RNA-Seq	PRJNA353588	GEO	public	ncbi	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2017-08-15	SRP093349	Thrombocytes
101	SAMN06016574	sra	SRX2348147	2016-11-15	3214	1540	SRR5020327	SRS1798422	GSM2391141	NSCLC	RNA-Seq	PRJNA353588	GEO	public	ncbi	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2017-08-15	SRP093349	Thrombocytes
101	SAMN06016573	sra	SRX2348148	2016-11-15	2429	1118	SRR5020328	SRS1798418	GSM2391142	NSCLC	RNA-Seq	PRJNA353588	GEO	public	ncbi	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2017-08-15	SRP093349	Thrombocytes
101	SAMN06016572	sra	SRX2348149	2016-11-15	2250	1074	SRR5020329	SRS1798425	GSM2391143	NSCLC	RNA-Seq	PRJNA353588	GEO	public	ncbi	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2017-08-15	SRP093349	Thrombocytes
101	SAMN06016571	sra	SRX2348150	2016-11-15	2167	1037	SRR5020330	SRS1798420	GSM2391144	NSCLC	RNA-Seq	PRJNA353588	GEO	public	ncbi	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2017-08-15	SRP093349	Thrombocytes
101	SAMN06016570	sra	SRX2348151	2016-11-15	1916	885	SRR5020331	SRS1798421	GSM2391145	NSCLC	RNA-Seq	PRJNA353588	GEO	public	ncbi	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2017-08-15	SRP093349	Thrombocytes
101	SAMN06016569	sra	SRX2348152	2016-11-15	1961	930	SRR5020332	SRS1798423	GSM2391146	NSCLC	RNA-Seq	PRJNA353588	GEO	public	ncbi	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2017-08-15	SRP093349	Thrombocytes
101	SAMN06016568	sra	SRX2348153	2016-11-15	2242	1056	SRR5020333	SRS1798424	GSM2391147	NSCLC	RNA-Seq	PRJNA353588	GEO	public	ncbi	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2017-08-15	SRP093349	Thrombocytes
101	SAMN06016567	sra	SRX2348154	2016-11-15	1991	967	SRR5020334	SRS1798426	GSM2391148	NSCLC	RNA-Seq	PRJNA353588	GEO	public	ncbi	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2017-08-15	SRP093349	Thrombocytes
101	SAMN06016566	sra	SRX2348155	2016-11-15	2008	951	SRR5020335	SRS1798427	GSM2391149	NSCLC	RNA-Seq	PRJNA353588	GEO	public	ncbi	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2017-08-15	SRP093349	Thrombocytes
101	SAMN06016565	sra	SRX2348156	2016-11-15	1811	837	SRR5020336	SRS1798428	GSM2391150	NSCLC	RNA-Seq	PRJNA353588	GEO	public	ncbi	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2017-08-15	SRP093349	Thrombocytes
101	SAMN06016643	sra	SRX2348157	2016-11-15	1962	948	SRR5020337	SRS1798429	GSM2391151	NSCLC	RNA-Seq	PRJNA353588	GEO	public	ncbi	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2017-08-15	SRP093349	Thrombocytes
101	SAMN06016642	sra	SRX2348158	2016-11-15	1911	870	SRR5020338	SRS1798430	GSM2391152	NSCLC	RNA-Seq	PRJNA353588	GEO	public	ncbi	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2017-08-15	SRP093349	Thrombocytes
101	SAMN06016641	sra	SRX2348159	2016-11-15	2159	1038	SRR5020339	SRS1798431	GSM2391153	NSCLC	RNA-Seq	PRJNA353588	GEO	public	ncbi	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2017-08-15	SRP093349	Thrombocytes
101	SAMN06016640	sra	SRX2348160	2016-11-15	1643	795	SRR5020340	SRS1798432	GSM2391154	NSCLC	RNA-Seq	PRJNA353588	GEO	public	ncbi	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2017-08-15	SRP093349	Thrombocytes
101	SAMN06016639	sra	SRX2348161	2016-11-15	1880	880	SRR5020341	SRS1798434	GSM2391155	NSCLC	RNA-Seq	PRJNA353588	GEO	public	ncbi	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2017-08-15	SRP093349	Thrombocytes
101	SAMN06016637	sra	SRX2348162	2016-11-15	1585	728	SRR5020342	SRS1798433	GSM2391156	NSCLC	RNA-Seq	PRJNA353588	GEO	public	ncbi	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2017-08-15	SRP093349	Thrombocytes
101	SAMN06016529	sra	SRX2348163	2016-11-15	2083	945	SRR5020343	SRS1798435	GSM2391157	NSCLC	RNA-Seq	PRJNA353588	GEO	public	ncbi	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2017-08-15	SRP093349	Thrombocytes
101	SAMN06016528	sra	SRX2348164	2016-11-15	2268	1073	SRR5020344	SRS1798436	GSM2391158	NSCLC	RNA-Seq	PRJNA353588	GEO	public	ncbi	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2017-08-15	SRP093349	Thrombocytes
101	SAMN06016527	sra	SRX2348165	2016-11-15	2151	1043	SRR5020345	SRS1798437	GSM2391159	NSCLC	RNA-Seq	PRJNA353588	GEO	public	ncbi	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2017-08-15	SRP093349	Thrombocytes
101	SAMN06016526	sra	SRX2348166	2016-11-15	2042	976	SRR5020346	SRS1798440	GSM2391160	NSCLC	RNA-Seq	PRJNA353588	GEO	public	ncbi	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2017-08-15	SRP093349	Thrombocytes
101	SAMN06016525	sra	SRX2348167	2016-11-15	1880	899	SRR5020347	SRS1798439	GSM2391161	NSCLC	RNA-Seq	PRJNA353588	GEO	public	ncbi	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2017-08-15	SRP093349	Thrombocytes
101	SAMN06016523	sra	SRX2348168	2016-11-15	1715	758	SRR5020348	SRS1798438	GSM2391162	NSCLC	RNA-Seq	PRJNA353588	GEO	public	ncbi	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2017-08-15	SRP093349	Thrombocytes
101	SAMN06016522	sra	SRX2348169	2016-11-15	1956	932	SRR5020349	SRS1798441	GSM2391163	NSCLC	RNA-Seq	PRJNA353588	GEO	public	ncbi	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2017-08-15	SRP093349	Thrombocytes
101	SAMN06016521	sra	SRX2348170	2016-11-15	1879	900	SRR5020350	SRS1798442	GSM2391164	NSCLC	RNA-Seq	PRJNA353588	GEO	public	ncbi	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2017-08-15	SRP093349	Thrombocytes
101	SAMN06016520	sra	SRX2348171	2016-11-15	2167	1026	SRR5020351	SRS1798443	GSM2391165	NSCLC	RNA-Seq	PRJNA353588	GEO	public	ncbi	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2017-08-15	SRP093349	Thrombocytes
101	SAMN06016519	sra	SRX2348172	2016-11-15	2215	1044	SRR5020352	SRS1798444	GSM2391166	NSCLC	RNA-Seq	PRJNA353588	GEO	public	ncbi	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2017-08-15	SRP093349	Thrombocytes
101	SAMN06016517	sra	SRX2348173	2016-11-15	1806	831	SRR5020353	SRS1798445	GSM2391167	NSCLC	RNA-Seq	PRJNA353588	GEO	public	ncbi	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2017-08-15	SRP093349	Thrombocytes
101	SAMN06016516	sra	SRX2348174	2016-11-15	2017	936	SRR5020354	SRS1798446	GSM2391168	NSCLC	RNA-Seq	PRJNA353588	GEO	public	ncbi	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2017-08-15	SRP093349	Thrombocytes
101	SAMN06016515	sra	SRX2348175	2016-11-15	1920	907	SRR5020355	SRS1798447	GSM2391169	NSCLC	RNA-Seq	PRJNA353588	GEO	public	ncbi	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2017-08-15	SRP093349	Thrombocytes
101	SAMN06016514	sra	SRX2348176	2016-11-15	2237	1040	SRR5020356	SRS1798448	GSM2391170	NSCLC	RNA-Seq	PRJNA353588	GEO	public	ncbi	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2017-08-15	SRP093349	Thrombocytes
101	SAMN06016513	sra	SRX2348177	2016-11-15	1764	802	SRR5020357	SRS1798449	GSM2391171	NSCLC	RNA-Seq	PRJNA353588	GEO	public	ncbi	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2017-08-15	SRP093349	Thrombocytes
101	SAMN06016512	sra	SRX2348178	2016-11-15	2504	1152	SRR5020358	SRS1798450	GSM2391172	NSCLC	RNA-Seq	PRJNA353588	GEO	public	ncbi	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2017-08-15	SRP093349	Thrombocytes
101	SAMN06016511	sra	SRX2348179	2016-11-15	2049	989	SRR5020359	SRS1798451	GSM2391173	NSCLC	RNA-Seq	PRJNA353588	GEO	public	ncbi	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2017-08-15	SRP093349	Thrombocytes
101	SAMN06016604	sra	SRX2348180	2016-11-15	1955	912	SRR5020360	SRS1798459	GSM2391174	NSCLC	RNA-Seq	PRJNA353588	GEO	public	ncbi	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2017-08-15	SRP093349	Thrombocytes
101	SAMN06016602	sra	SRX2348181	2016-11-15	2304	1088	SRR5020361	SRS1798452	GSM2391175	NSCLC	RNA-Seq	PRJNA353588	GEO	public	ncbi	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2017-08-15	SRP093349	Thrombocytes
101	SAMN06016601	sra	SRX2348182	2016-11-15	2959	1380	SRR5020362	SRS1798457	GSM2391176	NSCLC	RNA-Seq	PRJNA353588	GEO	public	ncbi	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2017-08-15	SRP093349	Thrombocytes
101	SAMN06016600	sra	SRX2348183	2016-11-15	2108	990	SRR5020363	SRS1798453	GSM2391177	NSCLC	RNA-Seq	PRJNA353588	GEO	public	ncbi	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2017-08-15	SRP093349	Thrombocytes
101	SAMN06016599	sra	SRX2348184	2016-11-15	1985	902	SRR5020364	SRS1798454	GSM2391178	NSCLC	RNA-Seq	PRJNA353588	GEO	public	ncbi	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2017-08-15	SRP093349	Thrombocytes
101	SAMN06016598	sra	SRX2348185	2016-11-15	1700	837	SRR5020365	SRS1798455	GSM2391179	NSCLC	RNA-Seq	PRJNA353588	GEO	public	ncbi	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2017-08-15	SRP093349	Thrombocytes
101	SAMN06016597	sra	SRX2348186	2016-11-15	2154	1038	SRR5020366	SRS1798456	GSM2391180	NSCLC	RNA-Seq	PRJNA353588	GEO	public	ncbi	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2017-08-15	SRP093349	Thrombocytes
101	SAMN06016596	sra	SRX2348187	2016-11-15	1749	842	SRR5020367	SRS1798458	GSM2391181	NSCLC	RNA-Seq	PRJNA353588	GEO	public	ncbi	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2017-08-15	SRP093349	Thrombocytes
